Longitude;Latitude;Elevation;Distance;Gradient;Maxspeed;Surface
134.130958;-28.148716;267.5;2059123.555;-0.002223308;110;asphalt
134.130898;-28.15054;266;2059326.46;-0.007392627;110;asphalt
134.130873;-28.152366;264.25;2059529.517;-0.00861828;110;asphalt
134.130873;-28.152677;264.5;2059564.099;0.007229272;110;asphalt
134.130881;-28.15369;267;2059676.742;0.022193971;110;asphalt
134.130898;-28.154704;267.5;2059789.506;0.00443404;110;asphalt
134.130926;-28.15572;268;2059902.513;0.004424489;110;asphalt
134.130963;-28.156737;268.5;2060015.657;0.00441917;110;asphalt
134.131083;-28.158724;267.25;2060236.914;-0.005649531;110;asphalt
134.131243;-28.160744;267.25;2060462.075;0;110;asphalt
134.13145;-28.162737;266.75;2060684.613;-0.002246801;110;asphalt
134.131703;-28.164732;267;2060907.83;0.001119991;110;asphalt
134.132013;-28.166778;268.25;2061137.355;0.00544602;110;asphalt
134.132369;-28.168823;268.25;2061367.411;0;110;asphalt
134.13277;-28.170846;267.5;2061595.767;-0.003284347;110;asphalt
134.132992;-28.171869;266.5;2061711.582;-0.008634446;110;asphalt
134.133226;-28.172896;267.75;2061828.06;0.010731645;110;asphalt
134.133711;-28.174864;267.75;2062051.996;0;110;asphalt
134.134242;-28.176815;268.5;2062275.093;0.003361758;110;asphalt
134.134643;-28.178189;267;2062432.85;-0.009508315;110;asphalt
134.135065;-28.179558;267;2062590.595;0;110;asphalt
134.135267;-28.180184;267;2062662.964;0;110;asphalt
134.135613;-28.181222;266.75;2062783.264;-0.002078149;110;asphalt
134.135969;-28.18226;268.25;2062903.843;0.01243995;110;asphalt
134.13643;-28.183529;268.75;2063052.007;0.003374639;110;asphalt
134.136911;-28.184802;267.75;2063201.202;-0.006702627;110;asphalt
134.137942;-28.187352;266.75;2063502.217;-0.003322102;110;asphalt
134.140512;-28.193331;268.5;2064213.163;0.002461506;110;asphalt
134.148917;-28.212875;274;2066537.201;0.002366571;110;asphalt
134.14941;-28.214072;275.75;2066678.796;0.01235918;110;asphalt
134.149872;-28.215284;274.5;2066820.964;-0.008792425;110;asphalt
134.150194;-28.21616;274.75;2066923.352;0.00244167;110;asphalt
134.150502;-28.21704;275.25;2067025.752;0.004882838;110;asphalt
134.1508;-28.21793;274.75;2067128.933;-0.004845856;110;asphalt
134.151083;-28.218821;274.5;2067231.815;-0.002429975;110;asphalt
134.151611;-28.220609;275;2067437.251;0.002433838;110;asphalt
134.152089;-28.222402;274.25;2067642.051;-0.003662123;110;asphalt
134.152353;-28.223507;275.25;2067767.614;0.007964106;110;asphalt
134.152596;-28.224614;275.5;2067892.988;0.001994033;110;asphalt
134.152824;-28.225722;275.25;2068018.201;-0.001996603;110;asphalt
134.153027;-28.226836;275;2068143.658;-0.001992705;110;asphalt
134.153329;-28.228693;274;2068352.256;-0.00479391;110;asphalt
134.153574;-28.23055;274.5;2068560.136;0.002405241;110;asphalt
134.153744;-28.232159;274.25;2068739.822;-0.001391315;110;asphalt
134.15387;-28.233766;275;2068918.938;0.004187228;110;asphalt
134.15393;-28.234848;275.5;2069039.394;0.004150879;110;asphalt
134.153976;-28.235956;275;2069162.681;-0.004055598;110;asphalt
134.154006;-28.238151;275.25;2069406.771;0.00102421;110;asphalt
134.153937;-28.242525;276;2069893.185;0.001541898;110;asphalt
134.153934;-28.244568;275.75;2070120.356;-0.00110049;110;asphalt
134.153956;-28.246614;276.75;2070347.871;0.004395314;110;asphalt
134.154005;-28.248656;277.25;2070574.982;0.002201569;110;asphalt
134.154118;-28.250627;276.75;2070794.427;-0.00227848;110;asphalt
134.154189;-28.252085;276.5;2070956.698;-0.00154063;110;asphalt
134.154265;-28.253511;276;2071115.437;-0.003149832;110;asphalt
134.15447;-28.256437;275;2071441.412;-0.003067716;110;asphalt
134.154613;-28.258032;275.5;2071619.32;0.00281044;110;asphalt
134.154783;-28.259876;274.5;2071825.039;-0.004861014;110;asphalt
134.155408;-28.2652;274.25;2072420.197;-0.000420056;110;asphalt
134.155911;-28.268645;275.25;2072806.418;0.002589191;110;asphalt
134.156216;-28.270508;275.25;2073015.716;0;110;asphalt
134.156538;-28.27237;275;2073225.149;-0.001193702;110;asphalt
134.158339;-28.282598;274;2074376.044;-0.000868889;110;asphalt
134.15978;-28.290828;276.5;2075301.992;0.002699936;110;asphalt
134.159924;-28.291653;276.75;2075394.805;0.002693588;110;asphalt
134.162797;-28.308018;277;2077236.121;0.000135772;110;asphalt
134.163718;-28.313179;279;2077817.038;0.003442836;110;asphalt
134.163974;-28.314474;278.25;2077963.199;-0.005131298;110;asphalt
134.164247;-28.315772;279;2078109.984;0.005109539;110;asphalt
134.164521;-28.317011;277.75;2078250.341;-0.008905853;110;asphalt
134.164816;-28.318283;278;2078394.699;0.001731809;110;asphalt
134.165184;-28.319773;279;2078564.25;0.005897921;110;asphalt
134.165573;-28.32126;279;2078733.924;0;110;asphalt
134.165982;-28.322742;279.75;2078903.509;0.00442258;110;asphalt
134.166407;-28.324222;278.25;2079073.254;-0.008836783;110;asphalt
134.16735;-28.327227;276;2079419.909;-0.006490603;110;asphalt
134.167857;-28.328742;274.75;2079595.526;-0.007117744;110;asphalt
134.16837;-28.330211;273.75;2079766.415;-0.00585177;110;asphalt
134.170936;-28.336842;271;2080545.346;-0.003530477;110;asphalt
134.172201;-28.340168;270.75;2080935.353;-0.000641015;110;asphalt
134.172806;-28.341839;271.5;2081130.365;0.003845906;110;asphalt
134.173389;-28.343516;271.75;2081325.372;0.001282003;110;asphalt
134.174035;-28.34543;271;2081547.391;-0.003378099;110;asphalt
134.174593;-28.347156;270.5;2081746.931;-0.002505765;110;asphalt
134.174863;-28.348018;270;2081846.356;-0.005028905;110;asphalt
134.175261;-28.3493;269.5;2081994.133;-0.003383479;110;asphalt
134.175839;-28.351252;269.25;2082218.434;-0.001114572;110;asphalt
134.176243;-28.352684;268;2082382.5;-0.007618905;110;asphalt
134.176645;-28.354136;268.75;2082548.678;0.004513227;110;asphalt
134.177396;-28.357031;269.75;2082878.869;0.00302855;110;asphalt
134.178095;-28.35993;274.25;2083208.399;0.013655787;110;asphalt
134.181253;-28.374165;273.25;2084821.136;-0.000620064;110;asphalt
134.182216;-28.378505;270;2085312.833;-0.006609766;110;asphalt
134.18269;-28.380677;269;2085558.76;-0.004066248;110;asphalt
134.183131;-28.382851;270.75;2085804.317;0.007126642;110;asphalt
134.183209;-28.383276;270;2085852.187;-0.015667455;110;asphalt
134.183503;-28.384884;268.5;2086033.287;-0.008282722;110;asphalt
134.183646;-28.385713;268;2086126.523;-0.005362733;110;asphalt
134.183657;-28.385772;268;2086133.171;0;110;asphalt
134.184341;-28.390294;265.75;2086640.427;-0.00443563;110;asphalt
134.184557;-28.391983;262.5;2086829.42;-0.017196396;110;asphalt
134.184573;-28.392133;262.75;2086846.173;0.014923135;110;asphalt
134.184737;-28.393597;265.5;2087009.751;0.016811558;110;asphalt
134.184882;-28.395046;265.75;2087171.495;0.001545647;110;asphalt
134.185;-28.396343;267.25;2087316.176;0.010367638;110;asphalt
134.185128;-28.397965;267.5;2087496.968;0.001382803;110;asphalt
134.185225;-28.399432;270;2087660.367;0.015300002;110;asphalt
134.185302;-28.4009;272;2087823.775;0.012239315;110;asphalt
134.185368;-28.402372;274.75;2087987.581;0.016788131;110;asphalt
134.185413;-28.403846;274.25;2088151.542;-0.003049516;110;asphalt
134.185443;-28.405157;274.5;2088297.348;0.001714606;110;asphalt
134.185457;-28.406523;271.75;2088449.246;-0.018104199;110;asphalt
134.185456;-28.409199;267.75;2088746.804;-0.013442772;110;asphalt
134.185444;-28.412555;262;2089119.976;-0.015408442;110;asphalt
134.185448;-28.412786;262;2089145.665;0;110;asphalt
134.18543;-28.42067;272.25;2090022.328;0.011692068;110;asphalt
134.18544;-28.421872;273;2090155.987;0.005611257;110;asphalt
134.185468;-28.422443;273.25;2090219.539;0.003933828;110;asphalt
134.185507;-28.423016;274;2090283.368;0.011750192;110;asphalt
134.185605;-28.423901;275;2090382.241;0.010113977;110;asphalt
134.185739;-28.424802;275.5;2090483.281;0.004948537;110;asphalt
134.185845;-28.425366;275.75;2090546.845;0.003932993;110;asphalt
134.186024;-28.42616;276.75;2090636.853;0.011110216;110;asphalt
134.186182;-28.426761;277.5;2090705.444;0.010934384;110;asphalt
134.186329;-28.427275;278;2090764.378;0.008484042;110;asphalt
134.186497;-28.427809;277.75;2090825.987;-0.004057861;110;asphalt
134.186746;-28.428519;276.5;2090908.604;-0.015129894;110;asphalt
134.187051;-28.429302;275;2091000.637;-0.016298634;110;asphalt
134.187349;-28.429976;275;2091081.048;0;110;asphalt
134.187666;-28.430654;275.25;2091162.562;0.003066957;110;asphalt
134.188054;-28.431402;273.75;2091253.98;-0.016408063;110;asphalt
134.188484;-28.432145;273.5;2091346.682;-0.002696817;110;asphalt
134.188954;-28.432898;274;2091442.195;0.005234873;110;asphalt
134.18945;-28.433633;273.75;2091537.231;-0.002630597;110;asphalt
134.190112;-28.434521;273.5;2091655.298;-0.002117435;110;asphalt
134.190792;-28.435375;273;2091771.223;-0.004313153;110;asphalt
134.191411;-28.436055;271.25;2091868.076;-0.018068531;110;asphalt
134.192043;-28.436718;272;2091964.273;0.007796551;110;asphalt
134.193854;-28.438575;274.5;2092236.29;0.009190592;110;asphalt
134.195658;-28.440446;275.25;2092509.046;0.002749713;110;asphalt
134.196249;-28.44113;275.5;2092604.564;0.00261729;110;asphalt
134.196826;-28.441873;274.5;2092704.607;-0.009995785;110;asphalt
134.197102;-28.442252;274.25;2092754.649;-0.004995765;110;asphalt
134.197391;-28.442683;274;2092810.284;-0.004493587;110;asphalt
134.197662;-28.443113;272.75;2092864.948;-0.0228667;110;asphalt
134.19791;-28.443533;272;2092917.57;-0.014252762;110;asphalt
134.198363;-28.444358;270.75;2093019.438;-0.012270761;110;asphalt
134.198761;-28.445201;269.25;2093120.931;-0.014779292;110;asphalt
134.199012;-28.44581;267;2093192.959;-0.031238193;110;asphalt
134.199241;-28.446423;266.25;2093264.704;-0.010453627;110;asphalt
134.199415;-28.446954;266.25;2093326.15;0;110;asphalt
134.199574;-28.4475;266;2093388.821;-0.003989086;110;asphalt
134.199717;-28.448053;264.5;2093451.882;-0.02378681;110;asphalt
134.199836;-28.448609;263.25;2093514.791;-0.019869792;110;asphalt
134.19994;-28.449174;262;2093578.434;-0.019640927;110;asphalt
134.200021;-28.449745;261.75;2093642.418;-0.003907211;110;asphalt
134.200077;-28.450211;262.5;2093694.523;0.014393936;110;asphalt
134.200113;-28.450679;264.25;2093746.681;0.033551825;110;asphalt
134.200138;-28.451147;263.25;2093798.778;-0.019195112;110;asphalt
134.200147;-28.45163;261;2093852.492;-0.041888237;110;asphalt
134.200142;-28.451911;260.75;2093883.742;-0.008000102;110;asphalt
134.200134;-28.452429;260.75;2093941.346;0;110;asphalt
134.200104;-28.452922;262.75;2093996.244;0.036431527;110;asphalt
134.200061;-28.453416;265;2094051.335;0.040841572;110;asphalt
134.200005;-28.453897;265.5;2094105.099;0.009299863;110;asphalt
134.199924;-28.454406;265.75;2094162.248;0.004374491;110;asphalt
134.199832;-28.454902;265.75;2094218.13;0;110;asphalt
134.199725;-28.455393;266;2094273.719;0.00449723;110;asphalt
134.199604;-28.455888;266.5;2094330.018;0.00888127;110;asphalt
134.199168;-28.457264;267.25;2094488.848;0.004722022;110;asphalt
134.198508;-28.459193;268;2094712.837;0.00334838;110;asphalt
134.198344;-28.459685;268.5;2094769.846;0.008770596;110;asphalt
134.198192;-28.460184;269;2094827.287;0.008704517;110;asphalt
134.198029;-28.460776;269.5;2094895.015;0.007382416;110;asphalt
134.197884;-28.461369;269.5;2094962.46;0;110;asphalt
134.197733;-28.462077;269;2095042.558;-0.00624236;110;asphalt
134.197607;-28.462778;268.75;2095121.473;-0.003167973;110;asphalt
134.197523;-28.463379;268.75;2095188.804;0;110;asphalt
134.197452;-28.46398;268.25;2095255.991;-0.007441849;110;asphalt
134.197398;-28.464638;268;2095329.348;-0.003408017;110;asphalt
134.197363;-28.465301;268;2095403.15;0;110;asphalt
134.19735;-28.465901;268;2095469.879;0;110;asphalt
134.197355;-28.466564;268;2095543.602;0;110;asphalt
134.197376;-28.467088;267.25;2095601.905;-0.012863987;110;asphalt
134.19741;-28.467609;267;2095659.933;-0.004308278;110;asphalt
134.19745;-28.468111;267.75;2095715.889;0.013403237;110;asphalt
134.197512;-28.46866;267.75;2095777.235;0;110;asphalt
134.19759;-28.469197;267.75;2095837.432;0;110;asphalt
134.197677;-28.46971;268.5;2095895.105;0.013004256;110;asphalt
134.197784;-28.470279;269;2095959.234;0.007796837;110;asphalt
134.197905;-28.470831;269.5;2096021.743;0.00799888;110;asphalt
134.198054;-28.471414;270;2096088.185;0.007525298;110;asphalt
134.198219;-28.472008;270.25;2096156.175;0.003676991;110;asphalt
134.198382;-28.472534;270.75;2096216.795;0.008248136;110;asphalt
134.198583;-28.473121;270.25;2096284.959;-0.007335231;110;asphalt
134.198788;-28.473683;270.25;2096350.585;0;110;asphalt
134.199008;-28.474223;270;2096414.365;-0.003919746;110;asphalt
134.204889;-28.487441;267.75;2097992.537;-0.0014257;110;asphalt
134.205494;-28.488699;266;2098144.403;-0.011523298;110;asphalt
134.206037;-28.489742;263.75;2098271.944;-0.017641414;110;asphalt
134.206613;-28.490778;263.75;2098400.16;0;110;asphalt
134.207192;-28.491761;262.5;2098523.243;-0.010155785;110;asphalt
134.207819;-28.492771;258.5;2098651.178;-0.03126579;110;asphalt
134.208126;-28.493237;257.75;2098711.054;-0.012525936;110;asphalt
134.208811;-28.494229;260.25;2098840.083;0.01937546;110;asphalt
134.209358;-28.494985;265;2098939.703;0.047681175;110;asphalt
134.210403;-28.496353;265.25;2099122.918;0.001364518;110;asphalt
134.210937;-28.497017;266;2099213.331;0.008295242;110;asphalt
134.211499;-28.497676;266.5;2099304.905;0.005460065;110;asphalt
134.212076;-28.498339;267.75;2099397.718;0.013467908;110;asphalt
134.212688;-28.499012;268.75;2099493.514;0.010438867;110;asphalt
134.213293;-28.499657;267.25;2099586.461;-0.01613822;110;asphalt
134.213942;-28.50031;267.5;2099682.869;0.002593162;110;asphalt
134.21449;-28.500847;269;2099763.075;0.018701676;110;asphalt
134.215043;-28.501371;268.75;2099842.543;-0.003145932;110;asphalt
134.216188;-28.502411;269;2100003.453;0.001553663;110;asphalt
134.217913;-28.503877;264;2100237.944;-0.021322787;110;asphalt
134.218562;-28.504428;261.25;2100326.123;-0.031186365;110;asphalt
134.218793;-28.50463;261.25;2100357.967;0;110;asphalt
134.219607;-28.505355;262.75;2100471.218;0.013244984;110;asphalt
134.220403;-28.5061;265.5;2100584.85;0.024200796;110;asphalt
134.221003;-28.506686;267;2100672.504;0.017112818;110;asphalt
134.221595;-28.507285;269.25;2100760.723;0.0255048;110;asphalt
134.222291;-28.508025;269;2100867.474;-0.002341895;110;asphalt
134.222989;-28.508798;269.25;2100977.199;0.002278411;110;asphalt
134.223751;-28.509687;269;2101100.955;-0.002020108;110;asphalt
134.224514;-28.510603;270;2101227.179;0.007922415;110;asphalt
134.225432;-28.511805;270;2101388.144;0;110;asphalt
134.226335;-28.513067;270.5;2101553.905;0.003016396;110;asphalt
134.227028;-28.514096;270.75;2101686.858;0.001880355;110;asphalt
134.227683;-28.515125;271;2101817.96;0.001906922;110;asphalt
134.228305;-28.516177;271.75;2101949.781;0.005689501;110;asphalt
134.228882;-28.517209;272.25;2102077.635;0.003910729;110;asphalt
134.235515;-28.529887;273;2103629.177;0.00048339;110;asphalt
134.240709;-28.539811;282.5;2104843.736;0.007821768;110;asphalt
134.241307;-28.540914;283.75;2104979.584;0.009201441;110;asphalt
134.241794;-28.541746;284;2105083.612;0.002403194;110;asphalt
134.242302;-28.542577;283.75;2105188.496;-0.002383586;110;asphalt
134.242867;-28.543442;283;2105299.389;-0.006763307;110;asphalt
134.243416;-28.544234;283;2105402.498;0;110;asphalt
134.244269;-28.545394;283.75;2105556.054;0.004884195;110;asphalt
134.245207;-28.546579;281.5;2105716.543;-0.014019641;110;asphalt
134.246177;-28.547714;280.25;2105874.356;-0.007920785;110;asphalt
134.2472;-28.548821;279.5;2106032.9;-0.004730547;110;asphalt
134.247955;-28.549592;277.75;2106145.984;-0.01547518;110;asphalt
134.248819;-28.550424;278;2106271.206;0.001996454;110;asphalt
134.24951;-28.551052;277.75;2106368.322;-0.002574249;110;asphalt
134.250206;-28.551661;277.5;2106464.275;-0.002605443;110;asphalt
134.250925;-28.552266;277.5;2106561.524;0;110;asphalt
134.251659;-28.552862;276.5;2106659.154;-0.010242782;110;asphalt
134.252597;-28.553571;276.25;2106780.02;-0.002068403;110;asphalt
134.253551;-28.55426;277;2106900.65;0.006217359;110;asphalt
134.25452;-28.55493;277.5;2107021.097;0.004151217;110;asphalt
134.255524;-28.555569;276.75;2107142.193;-0.006193427;110;asphalt
134.259718;-28.558231;279.25;2107647.566;0.004946837;110;asphalt
134.26037;-28.558659;280.25;2107727.064;0.012579016;110;asphalt
134.261015;-28.559098;280.75;2107806.758;0.006273998;110;asphalt
134.261591;-28.559512;280.5;2107879.447;-0.003439266;110;asphalt
134.262156;-28.559938;281.5;2107952.171;0.0137507;110;asphalt
134.263257;-28.560832;281.75;2108098.61;0.001707199;110;asphalt
134.264263;-28.561723;282.75;2108238.14;0.007166903;110;asphalt
134.265001;-28.56243;282.75;2108344.794;0;110;asphalt
134.265724;-28.563163;283.25;2108452.631;0.004636609;110;asphalt
134.266191;-28.563677;284.25;2108525.752;0.013675971;110;asphalt
134.266616;-28.564157;284;2108593.365;-0.003697532;110;asphalt
134.267027;-28.564638;284.75;2108660.236;0.011215649;110;asphalt
134.267463;-28.565178;285;2108733.846;0.003396268;110;asphalt
134.267882;-28.565721;285.75;2108806.784;0.010282667;110;asphalt
134.268286;-28.566273;286;2108879.751;0.003426237;110;asphalt
134.268677;-28.566839;285.5;2108953.365;-0.00679218;110;asphalt
134.269023;-28.567364;285.75;2109020.816;0.003706389;110;asphalt
134.27074;-28.570118;283.25;2109369.947;-0.007160634;110;asphalt
134.271433;-28.571168;282.75;2109504.897;-0.003705076;110;asphalt
134.272113;-28.572147;281.75;2109632.412;-0.007842229;110;asphalt
134.272546;-28.572756;281.25;2109712.247;-0.006262931;110;asphalt
134.273023;-28.573399;279.25;2109797.58;-0.02343759;110;asphalt
134.273517;-28.574043;279.25;2109883.922;0;110;asphalt
134.27452;-28.575302;277.75;2110054.777;-0.008779377;110;asphalt
134.275038;-28.575916;277;2110139.747;-0.008826644;110;asphalt
134.276106;-28.577133;277.5;2110310.595;0.002926586;110;asphalt
134.277251;-28.578366;277.25;2110487.507;-0.001413126;110;asphalt
134.278025;-28.579156;277.5;2110603.39;0.00215736;110;asphalt
134.278439;-28.579572;276.75;2110664.822;-0.012208525;110;asphalt
134.279497;-28.58059;274.5;2110818.074;-0.014681684;110;asphalt
134.280711;-28.581692;274;2110988.565;-0.002932706;110;asphalt
134.281642;-28.582493;274.75;2111115.833;0.005893113;110;asphalt
134.282565;-28.583254;276;2111239.457;0.010111308;110;asphalt
134.28348;-28.583986;276.75;2111360.317;0.006205505;110;asphalt
134.284434;-28.584717;276.25;2111483.945;-0.004044378;110;asphalt
134.286555;-28.586238;277.25;2111751.327;0.003739974;110;asphalt
134.288773;-28.587766;276.5;2112026.587;-0.002724698;110;asphalt
134.28981;-28.588542;277;2112159.618;0.003758524;110;asphalt
134.290755;-28.58936;278.5;2112289.181;0.011577388;110;asphalt
134.291175;-28.589764;277.75;2112350.006;-0.012330472;110;asphalt
134.291618;-28.59021;277;2112415.81;-0.011397331;110;asphalt
134.292399;-28.591077;277.75;2112538.728;0.006101647;110;asphalt
134.293102;-28.591963;278.25;2112658.799;0.004164203;110;asphalt
134.293736;-28.592881;277;2112778.178;-0.010470858;110;asphalt
134.294294;-28.593809;275.25;2112894.865;-0.014997328;110;asphalt
